学校名称,985,211,双一流,普通院校,院系名称,专业,招生人数,学习方式,分数线
齐鲁工业大学,不是,不是,不是,是,外国语学院,英语笔译,3,非全日制,351
齐鲁工业大学,不是,不是,不是,是,数学与人工智能学部,数学,39,全日制,274
齐鲁工业大学,不是,不是,不是,是,化学与制药学部,化学,41,全日制,274
齐鲁工业大学,不是,不是,不是,是,生物工程学部,生物学,23,全日制,274
齐鲁工业大学,不是,不是,不是,是,机械工程学部,机械工程,13,全日制,260
齐鲁工业大学,不是,不是,不是,是,材料科学与工程学部,材料科学与工程,30,全日制,260
齐鲁工业大学,不是,不是,不是,是,电子电气与控制学部,控制科学与工程,28,全日制,260
齐鲁工业大学,不是,不是,不是,是,计算机科学与技术学部,计算机科学与技术,52,全日制,260
齐鲁工业大学,不是,不是,不是,是,化学与制药学部,化学工程与技术,17,全日制,260
齐鲁工业大学,不是,不是,不是,是,生物工程学部,轻工技术与工程,5,全日制,260
山东农业大学,不是,不是,不是,是,经济管理学院（商学院）,区域经济学,4,全日制,323
山东农业大学,不是,不是,不是,是,经济管理学院（商学院）,金融学,5,全日制,323
山东农业大学,不是,不是,不是,是,经济管理学院（商学院）,产业经济学,4,全日制,323
山东农业大学,不是,不是,不是,是,经济管理学院（商学院）,金融,40,全日制,323
山东农业大学,不是,不是,不是,是,马克思主义学院,马克思主义理论,22,全日制,323
山东农业大学,不是,不是,不是,是,经济管理学院（商学院）,区域经济学,4,全日制,323
山东农业大学,不是,不是,不是,是,经济管理学院（商学院）,金融学,5,全日制,323
山东农业大学,不是,不是,不是,是,经济管理学院（商学院）,产业经济学,4,全日制,323
山东农业大学,不是,不是,不是,是,经济管理学院（商学院）,金融,40,全日制,323
山东农业大学,不是,不是,不是,是,马克思主义学院,马克思主义理论,22,全日制,323
山东农业大学,不是,不是,不是,是,公共管理学院,法律（非法学）,5,全日制,323
山东农业大学,不是,不是,不是,是,公共管理学院,法律（法学）,7,全日制,323
山东农业大学,不是,不是,不是,是,外国语学院,英语笔译,12,全日制,351
山东农业大学,不是,不是,不是,是,信息科学与工程学院,数学,4,全日制,274
山东农业大学,不是,不是,不是,是,化学与材料科学学院,化学,19,全日制,274
山东农业大学,不是,不是,不是,是,生命科学学院,生物学,122,全日制,274
山东农业大学,不是,不是,不是,是,机械与电子工程学院,机械工程,9,全日制,260
山东农业大学,不是,不是,不是,是,信息科学与工程学院,计算机科学与技术,10,全日制,260
山东农业大学,不是,不是,不是,是,水利土木工程学院,土木工程,16,全日制,260
山东农业大学,不是,不是,不是,是,水利土木工程学院,水利工程,9,全日制,251
青岛科技大学,不是,不是,不是,是,经管学院,应用经济学,10,全日制,323
青岛科技大学,不是,不是,不是,是,经管学院,金融,30,全日制,323
青岛科技大学,不是,不是,不是,是,法学院,法学,15,全日制,323
青岛科技大学,不是,不是,不是,是,马克思主义学院,马克思主义理论,30,全日制,359
青岛科技大学,不是,不是,不是,是,法学院,法律（非法学）,20,全日制,323
青岛科技大学,不是,不是,不是,是,经管学院,应用经济学,10,全日制,323
青岛科技大学,不是,不是,不是,是,经管学院,金融,30,全日制,323
青岛科技大学,不是,不是,不是,是,法学院,法学,15,全日制,323
青岛科技大学,不是,不是,不是,是,马克思主义学院,马克思主义理论,30,全日制,359
青岛科技大学,不是,不是,不是,是,法学院,法律（非法学）,20,全日制,323
青岛科技大学,不是,不是,不是,是,法学院,法律（非法学）,15,非全日制,323
青岛科技大学,不是,不是,不是,是,法学院,法律（法学）,15,全日制,323
青岛科技大学,不是,不是,不是,是,法学院,法律（法学）,10,非全日制,323
青岛科技大学,不是,不是,不是,是,法学院,社会工作,20,全日制,323
青岛科技大学,不是,不是,不是,是,法学院,社会工作,16,非全日制,323
青岛科技大学,不是,不是,不是,是,外语学院,英语语言文学,5,全日制,351
青岛科技大学,不是,不是,不是,是,外语学院,俄语语言文学,3,全日制,351
青岛科技大学,不是,不是,不是,是,外语学院,外国语言学及应用语言学,5,全日制,351
青岛科技大学,不是,不是,不是,是,外语学院,英语笔译,25,全日制,351
青岛科技大学,不是,不是,不是,是,外语学院,英语笔译,5,非全日制,351
青岛科技大学,不是,不是,不是,是,传媒学院,出版,20,全日制,351
青岛科技大学,不是,不是,不是,是,传媒学院,出版,10,非全日制,351
青岛科技大学,不是,不是,不是,是,数理学院,数学,24,全日制,274
曲阜师范大学,不是,不是,不是,是,政治与公共管理学院,哲学,25,全日制,321
曲阜师范大学,不是,不是,不是,是,经济学院,理论经济学,15,全日制,323
曲阜师范大学,不是,不是,不是,是,经济学院,金融,50,全日制,323
曲阜师范大学,不是,不是,不是,是,统计与数据科学学院,应用统计,25,全日制,323
曲阜师范大学,不是,不是,不是,是,政治与公共管理学院,哲学,25,全日制,321
曲阜师范大学,不是,不是,不是,是,经济学院,理论经济学,15,全日制,323
曲阜师范大学,不是,不是,不是,是,经济学院,金融,50,全日制,323
曲阜师范大学,不是,不是,不是,是,统计与数据科学学院,应用统计,25,全日制,323
曲阜师范大学,不是,不是,不是,是,经济学院,统计学,4,全日制,323
曲阜师范大学,不是,不是,不是,是,法学院,法学,19,全日制,323
曲阜师范大学,不是,不是,不是,是,政治与公共管理学院,政治学,11,全日制,323
曲阜师范大学,不是,不是,不是,是,马克思主义学院,马克思主义理论,40,全日制,323
曲阜师范大学,不是,不是,不是,是,法学院,法律（非法学）,17,全日制,323
曲阜师范大学,不是,不是,不是,是,法学院,法律（法学）,17,全日制,323
曲阜师范大学,不是,不是,不是,是,教育学院,教育学,46,全日制,341
曲阜师范大学,不是,不是,不是,是,传媒学院,教育学,2,全日制,341
曲阜师范大学,不是,不是,不是,是,化学与化工学院,教育学,2,全日制,341
曲阜师范大学,不是,不是,不是,是,生命科学学院,教育学,1,全日制,341
曲阜师范大学,不是,不是,不是,是,数学科学学院,教育学,2,全日制,341
曲阜师范大学,不是,不是,不是,是,物理工程学院,教育学,1,全日制,341
曲阜师范大学,不是,不是,不是,是,文学院,教育学,2,全日制,341
曲阜师范大学,不是,不是,不是,是,继续教育学院（职业与继续教育研究院）,教育学,10,全日制,341
曲阜师范大学,不是,不是,不是,是,心理学院,心理学,23,全日制,341
曲阜师范大学,不是,不是,不是,是,体育科学学院,体育学,34,全日制,304
曲阜师范大学,不是,不是,不是,是,教育学院,教育管理,7,非全日制,341
曲阜师范大学,不是,不是,不是,是,马克思主义学院,学科教学（思政）,47,全日制,341
曲阜师范大学,不是,不是,不是,是,文学院,学科教学（语文）,50,全日制,341
曲阜师范大学,不是,不是,不是,是,文学院,学科教学（语文）,5,非全日制,341
济南大学,不是,不是,不是,是,商学院,应用经济学,116,全日制,323
济南大学,不是,不是,不是,是,商学院,金融,116,全日制,323
济南大学,不是,不是,不是,是,政法学院,法学,52,全日制,323
济南大学,不是,不是,不是,是,政法学院,社会学,112,全日制,323
济南大学,不是,不是,不是,是,马克思主义学院,马克思主义理论,63,全日制,323
济南大学,不是,不是,不是,是,商学院,应用经济学,116,全日制,323
济南大学,不是,不是,不是,是,商学院,金融,116,全日制,323
济南大学,不是,不是,不是,是,政法学院,法学,52,全日制,323
济南大学,不是,不是,不是,是,政法学院,社会学,112,全日制,323
济南大学,不是,不是,不是,是,马克思主义学院,马克思主义理论,63,全日制,323
济南大学,不是,不是,不是,是,政法学院,法律（非法学）,10,全日制,323
济南大学,不是,不是,不是,是,政法学院,法律（法学）,17,全日制,323
济南大学,不是,不是,不是,是,政法学院,社会工作,84,全日制,323
济南大学,不是,不是,不是,是,教育与心理科学学院,教育学,21,全日制,341
济南大学,不是,不是,不是,是,教育与心理科学学院,心理学,28,全日制,341
济南大学,不是,不是,不是,是,教育与心理科学学院,教育管理,21,非全日制,341
济南大学,不是,不是,不是,是,文学院,学科教学（语文）,19,全日制,341
济南大学,不是,不是,不是,是,文学院,学科教学（语文）,19,非全日制,341
济南大学,不是,不是,不是,是,数学科学学院,学科教学（数学）,12,全日制,341
济南大学,不是,不是,不是,是,数学科学学院,学科教学（数学）,10,非全日制,341
济南大学,不是,不是,不是,是,物理科学与技术学院,学科教学（物理）,8,全日制,341
济南大学,不是,不是,不是,是,外国语学院,学科教学（英语）,6,全日制,341
济南大学,不是,不是,不是,是,水利与环境学院,学科教学（地理）,5,全日制,341
济南大学,不是,不是,不是,是,教育与心理科学学院,心理健康教育,16,全日制,341
山东财经大学,不是,不是,不是,是,经济学院,政治经济学,6,全日制,323
山东财经大学,不是,不是,不是,是,经济学院,西方经济学,10,全日制,323
山东财经大学,不是,不是,不是,是,国际经贸学院,世界经济,10,全日制,323
山东财经大学,不是,不是,不是,是,经济学院,人口、资源与环境经济学,10,全日制,323
山东财经大学,不是,不是,不是,是,中国经济研究院（中国经济发展与安全实验室）,应用经济学,5,全日制,323
山东财经大学,不是,不是,不是,是,经济学院,政治经济学,6,全日制,323
山东财经大学,不是,不是,不是,是,经济学院,西方经济学,10,全日制,323
山东财经大学,不是,不是,不是,是,国际经贸学院,世界经济,10,全日制,323
山东财经大学,不是,不是,不是,是,经济学院,人口、资源与环境经济学,10,全日制,323
山东财经大学,不是,不是,不是,是,中国经济研究院（中国经济发展与安全实验室）,应用经济学,5,全日制,323
山东财经大学,不是,不是,不是,是,经济学院,国民经济学,9,全日制,323
山东财经大学,不是,不是,不是,是,经济学院,区域经济学,11,全日制,323
山东财经大学,不是,不是,不是,是,财政税务学院,财政学,28,全日制,323
山东财经大学,不是,不是,不是,是,金融学院,金融学,56,全日制,323
山东财经大学,不是,不是,不是,是,经济学院,产业经济学,8,全日制,323
山东财经大学,不是,不是,不是,是,国际经贸学院,国际贸易学,15,全日制,323
